EpisodeNumber,Date,LastName,FirstName,City,State,GameWinner,TotalAtt,TotalBuz,TotalBuzPercentage,TotalCorrect,TotalIncorrect,CorrectPercentage,TotalDdCorrect,TotalDdIncorrect,TotalDdWinnings,FinalScore,TotalTripleStumpers
5626,"October 11, 2022",Free,Marsha,Duluth,GA,false,37,9,24.00,6,3,67.00,0,0,0,0,0
5626,"October 11, 2022",Elliott,Mike,Originally Derry,NH,false,38,21,55.00,20,2,91.00,1,0,11600,0,0
5621,"October 10, 2022",Pannullo,Cris,Ocean City,NJ,true,48,33,69.00,35,1,97.00,3,0,16200,0,0
5621,"October 10, 2022",Hahm,Eugene,Oakland,CA,false,40,7,18.00,5,2,71.00,0,0,0,0,0
5621,"October 10, 2022",Nudelman,Allie,Brooklyn,NY,false,33,16,48.00,13,3,81.00,0,0,0,0,0
5566,"October 7, 2022",Pannullo,Cris,Ocean City,NJ,true,45,28,62.00,28,2,93.00,1,1,2200,0,0
5566,"October 7, 2022",Matthews,Kate,Durham,NC,false,25,4,16.00,4,0,100.00,0,0,0,0,0
5566,"October 7, 2022",Feyer,Dan,San Francisco,CA,false,47,23,49.00,21,3,88.00,0,1,-5000,0,0
5561,"October 6, 2022",Pannullo,Cris,Ocean City,NJ,true,41,29,71.00,28,3,90.00,1,1,-1800,0,0
5561,"October 6, 2022",Austin,Jo,Manlius,NY,false,19,7,37.00,5,2,71.00,0,0,0,400,0
5561,"October 6, 2022",Parker,Jeff,Arvada,CO,false,30,14,47.00,14,1,93.00,1,0,1500,0,0
5556,"October 5, 2022",Pannullo,Cris,Ocean City,NJ,true,45,30,67.00,31,1,97.00,2,0,2800,0,0
5556,"October 5, 2022",Martin,Tory,Grand Rapids,MI,false,33,15,45.00,12,4,75.00,1,0,2500,0,0
5556,"October 5, 2022",Gomes,Francis,Tottenham,Ontario,false,27,12,44.00,11,1,92.00,0,0,0,1,0
5551,"October 4, 2022",Pannullo,Cris,Ocean City,NJ,true,47,35,74.00,34,4,89.00,3,0,12500,0,0
5551,"October 4, 2022",Holloway,Sean,Originally Kansas City,KS,false,38,15,39.00,12,3,80.00,0,0,0,0,0
5551,"October 4, 2022",Liao,Jacqueline,Pittsburgh,PA,false,38,16,42.00,9,7,56.00,0,0,0,0,0
5546,"October 3, 2022",Pannullo,Cris,Ocean City,NJ,true,43,24,56.00,26,1,96.00,3,0,8200,0,0
5546,"October 3, 2022",Scott,J.,North Mankato,MN,false,37,14,38.00,11,3,79.00,0,0,0,0,0
5546,"October 3, 2022",Millat,Jenny,Originally Canton,OH,false,36,18,50.00,14,4,78.00,0,0,0,0,0
5521,"September 30, 2022",Sibley,David,Walla Walla,WA,false,40,20,50.00,15,5,75.00,0,0,0,0,0
5521,"September 30, 2022",Warren,Pam,Petersburg,IL,false,35,18,51.00,16,3,84.00,1,0,4000,0,0
5521,"September 30, 2022",Pannullo,Cris,Ocean City,NJ,true,41,20,49.00,22,0,100.00,2,0,8000,0,0
5516,"September 29, 2022",Sibley,David,Walla Walla,WA,true,43,31,72.00,28,4,88.00,1,0,3500,0,0
5516,"September 29, 2022",Smith,Moira,Washington,D.c.,false,32,12,38.00,10,3,77.00,1,0,1000,0,0
5516,"September 29, 2022",Rau,Sonalee,New York,NY,false,30,15,50.00,13,3,81.00,0,1,-2000,0,0
5511,"September 28, 2022",Sibley,David,Walla Walla,WA,true,38,20,53.00,18,4,82.00,2,0,4000,0,0
5511,"September 28, 2022",Wang,Sam,Ithaca,NY,false,27,16,59.00,13,3,81.00,0,0,0,100,0
5511,"September 28, 2022",Hackbarth,Emily,Ames,IA,false,23,13,57.00,13,1,93.00,1,0,3000,0,0
5506,"September 27, 2022",Sibley,David,Walla Walla,WA,true,38,30,79.00,28,4,88.00,2,0,5000,0,0
5506,"September 27, 2022",Keoki,Nick,Originally Pennington,NJ,false,31,11,35.00,7,4,64.00,0,0,0,0,0
5506,"September 27, 2022",Cook,Charlotte,Essex Fells,NJ,false,40,15,38.00,14,2,88.00,1,0,2000,0,0
5501,"September 26, 2022",Menkhus,Michael,Kansas City,MO,false,44,31,70.00,25,7,78.00,0,1,-2000,0,0
5501,"September 26, 2022",Adams,Sue,North Weymouth,MA,false,30,8,27.00,6,2,75.00,0,0,0,1,0
5501,"September 26, 2022",Sibley,David,Walla Walla,WA,true,47,18,38.00,20,0,100.00,2,0,5800,0,0
5496,"September 23, 2022",Menkhus,Michael,Kansas City,MO,true,37,22,59.00,21,4,84.00,1,2,-4000,0,0
5496,"September 23, 2022",Dally,Jenny,San Francisco,CA,false,28,15,54.00,12,3,80.00,0,0,0,599,0
5496,"September 23, 2022",Mehrjou,Navid,Elmhurst,NY,false,35,18,51.00,15,3,83.00,0,0,0,0,0
5491,"September 22, 2022",Bath,Martha,Seattle,WA,false,30,18,60.00,19,0,100.00,1,0,1200,0,0
5491,"September 22, 2022",Tsuboi,Lynda,New York,NY,false,18,8,44.00,7,1,88.00,0,0,0,0,0
5491,"September 22, 2022",Menkhus,Michael,Kansas City,MO,true,40,29,73.00,24,7,77.00,1,1,4000,0,0
5486,"September 21, 2022",Stanton,Emmett,Baltimore,MD,false,24,12,50.00,12,1,92.00,1,0,10000,0,0
5486,"September 21, 2022",Pennant,Christopher,Chicago,IL,false,42,31,74.00,25,6,81.00,0,0,0,0,0
5486,"September 21, 2022",Bath,Martha,Seattle,WA,true,30,15,50.00,16,1,94.00,2,0,4000,0,0
5481,"September 20, 2022",Stanton,Emmett,Baltimore,MD,true,31,20,65.00,19,2,90.00,1,0,2000,0,0
5481,"September 20, 2022",Shannon-Henderson,Kelly,Cincinnati,OH,false,37,24,65.00,21,4,84.00,1,0,5000,0,0
5481,"September 20, 2022",Marmon,Juliana,Concord,MA,false,23,9,39.00,7,3,70.00,1,0,1000,0,0
5476,"September 19, 2022",Stanton,Emmett,Baltimore,MD,true,34,18,53.00,17,4,81.00,1,2,-2000,0,0
5476,"September 19, 2022",Goss,Suzanne,Brooklyn,NY,false,36,18,50.00,14,4,78.00,0,0,0,0,0
5476,"September 19, 2022",Freeman,Jason,Philadelphia,PA,false,44,20,45.00,17,3,85.00,0,0,0,2,0
5471,"September 16, 2022",de Guzman,Luigi,Arlington,VA,false,53,29,55.00,26,5,84.00,1,1,0,0,0
5471,"September 16, 2022",Woodall,Melissa,Fort Smith,AR,false,28,9,32.00,7,2,78.00,0,0,0,1,0
5471,"September 16, 2022",Stanton,Emmett,Baltimore,MD,true,36,23,64.00,22,2,92.00,1,0,1000,0,0
5466,"September 15, 2022",de Guzman,Luigi,Arlington,VA,true,51,31,61.00,28,5,85.00,2,0,9500,0,0
5466,"September 15, 2022",Osburn,Annabel,Austin,TX,false,29,18,62.00,16,2,89.00,0,0,0,0,0
5466,"September 15, 2022",Avrahami,Gilad,New York,NY,false,32,12,38.00,11,2,85.00,1,0,1000,400,0
5461,"September 14, 2022",de Guzman,Luigi,Arlington,VA,true,48,31,65.00,29,4,88.00,1,1,-2000,0,0
5461,"September 14, 2022",Li,Winston,Durham,NC,false,34,18,53.00,16,3,84.00,0,1,-1400,0,0
5461,"September 14, 2022",Wagner,Harriet,Houston,TX,false,43,11,26.00,10,1,91.00,0,0,0,0,0
5456,"September 13, 2022",de Guzman,Luigi,Arlington,VA,true,50,21,42.00,19,3,86.00,1,0,2500,0,0
5456,"September 13, 2022",Marquet,April,Oakland,CA,false,36,18,50.00,15,4,79.00,1,0,5000,0,0
5456,"September 13, 2022",Tarbox,Justin,Hoover,AL,false,39,19,49.00,18,2,90.00,1,0,2000,0,0
5451,"September 12, 2022",de Guzman,Luigi,Arlington,VA,true,50,33,66.00,34,2,94.00,3,0,14000,0,0
5451,"September 12, 2022",Faulkner,Tim,Kalamazoo,MI,false,32,11,34.00,9,2,82.00,0,0,0,0,0
5451,"September 12, 2022",May,Katherine,Riverside,IL,false,22,12,55.00,8,4,67.00,0,0,0,0,0
